NAME_FILE,DATE,CLASS,FILTER,FOLDER,OBJECT,BACKGROUND,DAYTIME,INSIDE
log_fio_dental_2_night_outside_chair_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,2,chair,0,0
log_fio_dental_2_night_outside_pinkChair_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,2,pinkChair,0,0
log_fio_dental_2_night_outside_pinkChair_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,2,pinkChair,0,0
log_fio_dental_2_night_outside_pinkChair_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,2,pinkChair,0,0
log_fio_dental_2_night_outside_plasticBag_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,2,plasticBag,0,0
log_fio_dental_2_night_outside_plasticBag_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,2,plasticBag,0,0
log_fio_dental_2_night_outside_plasticBag_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,2,plasticBag,0,0
log_fio_dental_3_day_inside_chair_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,chair,1,1
log_fio_dental_3_day_inside_chair_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,chair,1,1
log_fio_dental_3_day_inside_chair_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,chair,1,1
log_fio_dental_3_day_inside_pinkChair_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,pinkChair,1,1
log_fio_dental_3_day_inside_pinkChair_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,pinkChair,1,1
log_fio_dental_3_day_inside_pinkChair_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,pinkChair,1,1
log_fio_dental_3_day_inside_plasticBag_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,plasticBag,1,1
log_fio_dental_3_day_inside_plasticBag_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,plasticBag,1,1
log_fio_dental_3_day_inside_plasticBag_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,plasticBag,1,1
log_fio_dental_3_day_outside_chair_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,chair,1,0
log_fio_dental_3_day_outside_chair_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,chair,1,0
log_fio_dental_3_day_outside_chair_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,chair,1,0
log_fio_dental_3_day_outside_pinkChair_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,pinkChair,1,0
log_fio_dental_3_day_outside_pinkChair_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,pinkChair,1,0
log_fio_dental_3_day_outside_pinkChair_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,pinkChair,1,0
log_fio_dental_3_day_outside_plasticBag_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,plasticBag,1,0
log_fio_dental_3_day_outside_plasticBag_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,plasticBag,1,0
log_fio_dental_3_day_outside_plasticBag_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,plasticBag,1,0
log_fio_dental_3_night_inside_chair_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,chair,0,1
log_fio_dental_3_night_inside_chair_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,chair,0,1
log_fio_dental_3_night_inside_chair_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,chair,0,1
log_fio_dental_3_night_inside_pinkChair_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,pinkChair,0,1
log_fio_dental_3_night_inside_pinkChair_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,pinkChair,0,1
log_fio_dental_3_night_inside_pinkChair_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,pinkChair,0,1
log_fio_dental_3_night_inside_plasticBag_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,plasticBag,0,1
log_fio_dental_3_night_inside_plasticBag_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,plasticBag,0,1
log_fio_dental_3_night_inside_plasticBag_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,plasticBag,0,1
log_fio_dental_3_night_outside_chair_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,chair,0,0
log_fio_dental_3_night_outside_chair_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,chair,0,0
log_fio_dental_3_night_outside_chair_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,chair,0,0
log_fio_dental_3_night_outside_pinkChair_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,pinkChair,0,0
log_fio_dental_3_night_outside_pinkChair_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,pinkChair,0,0
log_fio_dental_3_night_outside_pinkChair_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,pinkChair,0,0
log_fio_dental_3_night_outside_plasticBag_1.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,plasticBag,0,0
log_fio_dental_3_night_outside_plasticBag_2.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,plasticBag,0,0
log_fio_dental_3_night_outside_plasticBag_3.jpg,2020_11_15,fio_dental,log,AugmentedDataset/fio_dental,3,plasticBag,0,0
meanFilter_fio_dental_1_day_inside_chair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,chair,1,1
meanFilter_fio_dental_1_day_inside_chair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,chair,1,1
meanFilter_fio_dental_1_day_inside_chair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,chair,1,1
meanFilter_fio_dental_1_day_inside_pinkChair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,pinkChair,1,1
meanFilter_fio_dental_1_day_inside_pinkChair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,pinkChair,1,1
meanFilter_fio_dental_1_day_inside_pinkChair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,pinkChair,1,1
meanFilter_fio_dental_1_day_inside_plasticBag_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,plasticBag,1,1
meanFilter_fio_dental_1_day_inside_plasticBag_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,plasticBag,1,1
meanFilter_fio_dental_1_day_inside_plasticBag_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,plasticBag,1,1
meanFilter_fio_dental_1_day_outside_chair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,chair,1,0
meanFilter_fio_dental_1_day_outside_chair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,chair,1,0
meanFilter_fio_dental_1_day_outside_chair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,chair,1,0
meanFilter_fio_dental_1_day_outside_pinkChair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,pinkChair,1,0
meanFilter_fio_dental_1_day_outside_pinkChair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,pinkChair,1,0
meanFilter_fio_dental_1_day_outside_pinkChair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,pinkChair,1,0
meanFilter_fio_dental_1_day_outside_plasticBag_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,plasticBag,1,0
meanFilter_fio_dental_1_day_outside_plasticBag_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,plasticBag,1,0
meanFilter_fio_dental_1_day_outside_plasticBag_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,plasticBag,1,0
meanFilter_fio_dental_1_night_inside_chair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,chair,0,1
meanFilter_fio_dental_1_night_inside_chair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,chair,0,1
meanFilter_fio_dental_1_night_inside_chair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,chair,0,1
meanFilter_fio_dental_1_night_inside_pinkChair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,pinkChair,0,1
meanFilter_fio_dental_1_night_inside_pinkChair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,pinkChair,0,1
meanFilter_fio_dental_1_night_inside_pinkChair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,pinkChair,0,1
meanFilter_fio_dental_1_night_inside_plasticBag_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,plasticBag,0,1
meanFilter_fio_dental_1_night_inside_plasticBag_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,plasticBag,0,1
meanFilter_fio_dental_1_night_inside_plasticBag_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,plasticBag,0,1
meanFilter_fio_dental_1_night_outside_chair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,chair,0,0
meanFilter_fio_dental_1_night_outside_chair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,chair,0,0
meanFilter_fio_dental_1_night_outside_chair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,chair,0,0
meanFilter_fio_dental_1_night_outside_pinkChair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,pinkChair,0,0
meanFilter_fio_dental_1_night_outside_pinkChair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,pinkChair,0,0
meanFilter_fio_dental_1_night_outside_pinkChair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,pinkChair,0,0
meanFilter_fio_dental_1_night_outside_plasticBag_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,plasticBag,0,0
meanFilter_fio_dental_1_night_outside_plasticBag_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,plasticBag,0,0
meanFilter_fio_dental_1_night_outside_plasticBag_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,1,plasticBag,0,0
meanFilter_fio_dental_2_day_inside_chair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,chair,1,1
meanFilter_fio_dental_2_day_inside_chair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,chair,1,1
meanFilter_fio_dental_2_day_inside_chair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,chair,1,1
meanFilter_fio_dental_2_day_inside_pinkChair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,pinkChair,1,1
meanFilter_fio_dental_2_day_inside_pinkChair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,pinkChair,1,1
meanFilter_fio_dental_2_day_inside_pinkChair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,pinkChair,1,1
meanFilter_fio_dental_2_day_inside_plasticBag_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,plasticBag,1,1
meanFilter_fio_dental_2_day_inside_plasticBag_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,plasticBag,1,1
meanFilter_fio_dental_2_day_inside_plasticBag_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,plasticBag,1,1
meanFilter_fio_dental_2_day_outside_chair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,chair,1,0
meanFilter_fio_dental_2_day_outside_chair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,chair,1,0
meanFilter_fio_dental_2_day_outside_chair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,chair,1,0
meanFilter_fio_dental_2_day_outside_pinkChair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,pinkChair,1,0
meanFilter_fio_dental_2_day_outside_pinkChair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,pinkChair,1,0
meanFilter_fio_dental_2_day_outside_pinkChair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,pinkChair,1,0
meanFilter_fio_dental_2_day_outside_plasticBag_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,plasticBag,1,0
meanFilter_fio_dental_2_day_outside_plasticBag_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,plasticBag,1,0
meanFilter_fio_dental_2_day_outside_plasticBag_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,plasticBag,1,0
meanFilter_fio_dental_2_night_inside_chair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,chair,0,1
meanFilter_fio_dental_2_night_inside_chair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,chair,0,1
meanFilter_fio_dental_2_night_inside_chair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,chair,0,1
meanFilter_fio_dental_2_night_inside_pinkChair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,pinkChair,0,1
meanFilter_fio_dental_2_night_inside_pinkChair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,pinkChair,0,1
meanFilter_fio_dental_2_night_inside_pinkChair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,pinkChair,0,1
meanFilter_fio_dental_2_night_inside_plasticBag_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,plasticBag,0,1
meanFilter_fio_dental_2_night_inside_plasticBag_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,plasticBag,0,1
meanFilter_fio_dental_2_night_inside_plasticBag_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,plasticBag,0,1
meanFilter_fio_dental_2_night_outside_chair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,chair,0,0
meanFilter_fio_dental_2_night_outside_chair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,chair,0,0
meanFilter_fio_dental_2_night_outside_chair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,chair,0,0
meanFilter_fio_dental_2_night_outside_pinkChair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,pinkChair,0,0
meanFilter_fio_dental_2_night_outside_pinkChair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,pinkChair,0,0
meanFilter_fio_dental_2_night_outside_pinkChair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,pinkChair,0,0
meanFilter_fio_dental_2_night_outside_plasticBag_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,plasticBag,0,0
meanFilter_fio_dental_2_night_outside_plasticBag_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,plasticBag,0,0
meanFilter_fio_dental_2_night_outside_plasticBag_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,2,plasticBag,0,0
meanFilter_fio_dental_3_day_inside_chair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,chair,1,1
meanFilter_fio_dental_3_day_inside_chair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,chair,1,1
meanFilter_fio_dental_3_day_inside_chair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,chair,1,1
meanFilter_fio_dental_3_day_inside_pinkChair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,pinkChair,1,1
meanFilter_fio_dental_3_day_inside_pinkChair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,pinkChair,1,1
meanFilter_fio_dental_3_day_inside_pinkChair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,pinkChair,1,1
meanFilter_fio_dental_3_day_inside_plasticBag_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,plasticBag,1,1
meanFilter_fio_dental_3_day_inside_plasticBag_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,plasticBag,1,1
meanFilter_fio_dental_3_day_inside_plasticBag_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,plasticBag,1,1
meanFilter_fio_dental_3_day_outside_chair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,chair,1,0
meanFilter_fio_dental_3_day_outside_chair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,chair,1,0
meanFilter_fio_dental_3_day_outside_chair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,chair,1,0
meanFilter_fio_dental_3_day_outside_pinkChair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,pinkChair,1,0
meanFilter_fio_dental_3_day_outside_pinkChair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,pinkChair,1,0
meanFilter_fio_dental_3_day_outside_pinkChair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,pinkChair,1,0
meanFilter_fio_dental_3_day_outside_plasticBag_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,plasticBag,1,0
meanFilter_fio_dental_3_day_outside_plasticBag_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,plasticBag,1,0
meanFilter_fio_dental_3_day_outside_plasticBag_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,plasticBag,1,0
meanFilter_fio_dental_3_night_inside_chair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,chair,0,1
meanFilter_fio_dental_3_night_inside_chair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,chair,0,1
meanFilter_fio_dental_3_night_inside_chair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,chair,0,1
meanFilter_fio_dental_3_night_inside_pinkChair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,pinkChair,0,1
meanFilter_fio_dental_3_night_inside_pinkChair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,pinkChair,0,1
meanFilter_fio_dental_3_night_inside_pinkChair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,pinkChair,0,1
meanFilter_fio_dental_3_night_inside_plasticBag_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,plasticBag,0,1
meanFilter_fio_dental_3_night_inside_plasticBag_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,plasticBag,0,1
meanFilter_fio_dental_3_night_inside_plasticBag_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,plasticBag,0,1
meanFilter_fio_dental_3_night_outside_chair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,chair,0,0
meanFilter_fio_dental_3_night_outside_chair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,chair,0,0
meanFilter_fio_dental_3_night_outside_chair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,chair,0,0
meanFilter_fio_dental_3_night_outside_pinkChair_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,pinkChair,0,0
meanFilter_fio_dental_3_night_outside_pinkChair_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,pinkChair,0,0
meanFilter_fio_dental_3_night_outside_pinkChair_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,pinkChair,0,0
meanFilter_fio_dental_3_night_outside_plasticBag_1.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,plasticBag,0,0
meanFilter_fio_dental_3_night_outside_plasticBag_2.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,plasticBag,0,0
meanFilter_fio_dental_3_night_outside_plasticBag_3.jpg,2020_11_15,fio_dental,meanFilter,AugmentedDataset/fio_dental,3,plasticBag,0,0
original_fio_dental_1_day_inside_chair_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,chair,1,1
original_fio_dental_1_day_inside_chair_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,chair,1,1
original_fio_dental_1_day_inside_chair_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,chair,1,1
original_fio_dental_1_day_inside_pinkChair_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,pinkChair,1,1
original_fio_dental_1_day_inside_pinkChair_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,pinkChair,1,1
original_fio_dental_1_day_inside_pinkChair_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,pinkChair,1,1
original_fio_dental_1_day_inside_plasticBag_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,plasticBag,1,1
original_fio_dental_1_day_inside_plasticBag_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,plasticBag,1,1
original_fio_dental_1_day_inside_plasticBag_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,plasticBag,1,1
original_fio_dental_1_day_outside_chair_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,chair,1,0
original_fio_dental_1_day_outside_chair_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,chair,1,0
original_fio_dental_1_day_outside_chair_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,chair,1,0
original_fio_dental_1_day_outside_pinkChair_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,pinkChair,1,0
original_fio_dental_1_day_outside_pinkChair_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,pinkChair,1,0
original_fio_dental_1_day_outside_pinkChair_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,pinkChair,1,0
original_fio_dental_1_day_outside_plasticBag_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,plasticBag,1,0
original_fio_dental_1_day_outside_plasticBag_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,plasticBag,1,0
original_fio_dental_1_day_outside_plasticBag_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,plasticBag,1,0
original_fio_dental_1_night_inside_chair_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,chair,0,1
original_fio_dental_1_night_inside_chair_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,chair,0,1
original_fio_dental_1_night_inside_chair_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,chair,0,1
original_fio_dental_1_night_inside_pinkChair_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,pinkChair,0,1
original_fio_dental_1_night_inside_pinkChair_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,pinkChair,0,1
original_fio_dental_1_night_inside_pinkChair_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,pinkChair,0,1
original_fio_dental_1_night_inside_plasticBag_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,plasticBag,0,1
original_fio_dental_1_night_inside_plasticBag_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,plasticBag,0,1
original_fio_dental_1_night_inside_plasticBag_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,plasticBag,0,1
original_fio_dental_1_night_outside_chair_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,chair,0,0
original_fio_dental_1_night_outside_chair_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,chair,0,0
original_fio_dental_1_night_outside_chair_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,chair,0,0
original_fio_dental_1_night_outside_pinkChair_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,pinkChair,0,0
original_fio_dental_1_night_outside_pinkChair_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,pinkChair,0,0
original_fio_dental_1_night_outside_pinkChair_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,pinkChair,0,0
original_fio_dental_1_night_outside_plasticBag_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,plasticBag,0,0
original_fio_dental_1_night_outside_plasticBag_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,plasticBag,0,0
original_fio_dental_1_night_outside_plasticBag_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,1,plasticBag,0,0
original_fio_dental_2_day_inside_chair_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,2,chair,1,1
original_fio_dental_2_day_inside_chair_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,2,chair,1,1
original_fio_dental_2_day_inside_chair_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,2,chair,1,1
original_fio_dental_2_day_inside_pinkChair_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,2,pinkChair,1,1
original_fio_dental_2_day_inside_pinkChair_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,2,pinkChair,1,1
original_fio_dental_2_day_inside_pinkChair_3.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,2,pinkChair,1,1
original_fio_dental_2_day_inside_plasticBag_1.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,2,plasticBag,1,1
original_fio_dental_2_day_inside_plasticBag_2.jpg,2020_11_15,fio_dental,original,AugmentedDataset/fio_dental,2,plasticBag,1,1
